Location,Unique_Id,row,col,Genotype,PlHa,PHI,YdHa,YdPl,SW,PSN,SWP,HI,VPP,StWP,PlHa_cat
INV-M3-1,20GH2CA521,24,19,GCDT_255,4.0,78.71621622,970.8333333,5.825,0.230693069,2.970588235,0.6852941176470588,61.41275698,2.0,8.34,1.0
INV-M3-1,20GH2CA505,29,18,GCDT_255,5.0,63.92456955,974.5833333,4.678,0.191721311,3.128205128,0.5997435897435898,52.49102334,2.0,7.97,2.0
INV-M3-1,20GH2CA675,6,23,GCDT_273,5.0,79.15265636,980.8333333,4.708,0.197815126,3.305555556,0.6538888888888889,43.16098276,8.0,24.8,2.0
INV-M3-1,20GH2CA644,32,22,GCDT_008,5.0,75.18294623,984.5833333,4.726,0.288170732,2.277777778,0.6563888888888889,53.30475976,2.0,12.9,2.0
INV-M3-1,20GH2CA717,32,25,GCDT_025,5.0,77.42663657,1000.416667,4.802,0.179179104,3.435897436,0.6156410256410256,57.45393635,,10.78,2.0
INV-M3-1,20GH2CA802,15,27,GCDT_039,4.0,82.04607046,1009.166667,6.055,0.23745098,3.090909091,0.7339393939393939,31.65185572,3.0,47.0,1.0
INV-M3-1,20GH2CA569,25,20,GCDT_224,5.0,73.65233192,1013.333333,4.864,0.236116505,2.942857143,0.6948571428571428,56.01105481,12.0,10.4,2.0
INV-M3-1,20GH2CA498,22,18,GCDT_227,5.0,80.25016458,1015.833333,4.876,0.217678571,3.733333333,0.8126666666666666,59.81354269,10.0,10.38,2.0
INV-M3-1,20GH2CA527,18,19,GCDT_077,4.0,65.24064171,1016.666667,6.1,0.256842105,1.397058824,0.3588235294117647,34.65909091,3.0,33.0,1.0
INV-M3-1,20GH2CA420,12,16,GCDT_006,5.0,59.9472675,1042.083333,5.002,0.290813953,1.68627451,0.4903921568627451,27.90671725,34.0,47.9,2.0
INV-M3-1,20GH2CA550,6,20,GCDT_087,4.0,81.7232376,1043.333333,6.26,0.266382979,2.611111111,0.6955555555555555,61.46293569,2.0,10.1,1.0
INV-M3-1,20GH2CA683,3,24,GCDT_215,4.0,79.96183206,1047.5,6.285,0.299285714,3.36,1.0056,40.53531119,,30.58,1.0
INV-M3-1,20GH2CA804,13,27,GCDT_239,5.0,73.82903981,1050.833333,5.044,0.211932773,2.163636364,0.45854545454545453,51.2393336,12.0,15.06,2.0
INV-M3-1,20GH2CA743,6,25,GCDT_294,5.0,69.26016926,1057.083333,5.074,0.264270833,2.742857143,0.7248571428571429,37.27045688,52.0,31.44,2.0
INV-M3-1,20GH2CA506,30,18,GCDT_144,5.0,74.53161593,1060.833333,5.092,0.183165468,2.78,0.5092,52.53817582,13.0,14.3,2.0
INV-M3-1,20GH2CA457,20,17,GCDT_211,4.0,83.58502955,1060.833333,6.365,0.229369369,2.921052632,0.67,65.26531659,2.0,8.55,1.0
INV-M3-1,20GH2CA496,20,18,GCDT_051,5.0,83.32788493,1062.083333,5.098,0.171073826,4.515151515,0.7724242424242423,67.22046414,,7.33,2.0
INV-M3-1,20GH2CA596,17,21,GCDT_176,4.0,73.13518148,1066.25,6.3975,0.250882353,2.615384615,0.6561538461538462,40.37551278,3.0,28.39,1.0
INV-M3-1,20GH2CA584,29,21,GCDT_249,5.0,79.59814529,1072.916667,5.15,0.169407895,4.342857143,0.7357142857142858,61.0045013,29.0,9.86,2.0
INV-M3-1,20GH2CA518,27,19,GCDT_125,4.0,76.57871331,1076.25,6.4575,0.203385827,3.735294118,0.7597058823529411,63.573714,1.0,6.9,1.0
INV-M3-1,20GH2CA805,12,27,GCDT_098,5.0,82.8260173,1077.083333,5.17,0.224782609,3.108108108,0.6986486486486487,57.00110254,2.0,14.14,2.0
INV-M3-1,20GH2CA796,21,27,GCDT_035,5.0,80.45905707,1080.833333,5.188,0.216166667,3.529411765,0.7629411764705882,56.81121332,3.0,13.42,2.0
INV-M3-1,20GH2CA699,19,24,GCDT_284,5.0,79.85962771,1090.416667,5.234,0.25407767,3.814814815,0.9692592592592594,53.33197473,7.0,16.3,2.0
INV-M3-1,20GH2CA681,1,24,GCDT_133,4.0,81.37011779,1093.75,6.5625,0.226293103,3.625,0.8203125,56.28216123,3.0,14.38,1.0
INV-M3-1,20GH2CA430,22,16,GCDT_073,5.0,81.14956737,1094.166667,5.252,0.243148148,2.918918919,0.7097297297297298,61.58536585,2.0,10.28,2.0
INV-M3-1,20GH2CA685,5,24,GCDT_017,5.0,73.70339221,1095.416667,5.258,0.31297619,2.545454545,0.7966666666666666,49.91456237,1.0,17.0,2.0
INV-M3-1,20GH2CA493,17,18,SMC_214,4.0,65.75,1095.833333,6.575,0.234821429,3.111111111,0.7305555555555556,38.4502924,12.0,28.4,1.0
INV-M3-1,20GH2CA600,13,21,GCDT_125,4.0,75.36522486,1096.25,6.5775,0.230789474,3.454545455,0.7972727272727272,53.0016116,6.0,14.73,1.0
INV-M3-1,20GH2CA778,30,26,GCDT_005,5.0,68.91327064,1099.166667,5.276,0.233451327,1.547945205,0.3613698630136986,41.8066561,8.0,24.82,2.0
INV-M3-1,20GH2CA765,17,26,GCDT_101,5.0,72.5,1099.583333,5.278,0.21112,1.838235294,0.3880882352941177,36.19530929,6.0,36.51,2.0
INV-M3-1,20GH2CA532,13,19,GCDT_245,5.0,68.2674929,1101.666667,5.288,0.117511111,3.040540541,0.3572972972972973,49.06290592,4.0,15.16,2.0
INV-M3-1,20GH2CA529,16,19,GCDT_160,4.0,75.1271905,1107.5,6.645,0.288913043,2.787878788,0.8054545454545454,58.44327177,4.0,10.1,1.0
INV-M3-1,20GH2CA474,3,17,GCDT_034,4.0,80.86850896,1109.583333,6.6575,0.258543689,3.21875,0.8321875,56.65957447,8.0,14.07,1.0
INV-M3-1,20GH2CA747,2,25,GCDT_286,5.0,76.91865479,1115.0,5.352,0.230689655,3.314285714,0.7645714285714286,51.84037195,,16.83,2.0
INV-M3-1,20GH2CA480,4,18,GCDT_217,5.0,71.81600638,1125.416667,5.402,0.219593496,2.510204082,0.5512244897959184,42.86621171,11.0,25.4,2.0
INV-M3-1,20GH2CA661,20,23,GCDT_288,3.0,73.35499594,1128.75,9.03,0.153050847,2.95,0.4515,59.23901159,8.0,8.8,1.0
INV-M3-1,20GH2CA708,28,24,GCDT_031,4.0,79.23322684,1136.666667,6.82,0.257358491,2.12,0.5456,51.58850227,4.0,18.45,1.0
INV-M3-1,20GH2CA702,22,24,GCDT_021,4.0,80.52522868,1137.083333,6.8225,0.27019802,4.208333333,1.1370833333333332,56.55958549,,14.36,1.0
INV-M3-1,20GH2CA721,28,25,GCDT_262,5.0,76.25698324,1137.5,5.46,0.199270073,3.914285714,0.78,53.60298449,3.0,15.13,2.0
INV-M3-1,20GH2CA540,5,19,GCDT_087,5.0,83.24703016,1138.75,5.466,0.233589744,4.034482759,0.9424137931034482,64.56413891,,9.5,2.0
INV-M3-1,20GH2CA570,26,20,GCDT_239,4.0,78.26708607,1140.416667,6.8425,0.196906475,2.574074074,0.5068518518518519,66.30329457,2.0,6.31,1.0
INV-M3-1,20GH2CA650,31,23,GCDT_176,5.0,76.52319732,1140.833333,5.476,0.217301587,3.15,0.6845,53.28921759,1.0,15.6,2.0
INV-M3-1,20GH2CA767,19,26,GCDT_213,4.0,71.36575272,1149.583333,6.8975,0.250818182,1.833333333,0.4598333333333333,40.35395641,18.0,29.71,1.0
INV-M3-1,20GH2CA688,8,24,GCDT_178,5.0,71.98231009,1152.916667,5.534,0.321744186,1.653846154,0.5321153846153847,44.31454196,4.0,24.0,2.0
INV-M3-1,20GH2CA660,21,23,GCDT_026,5.0,77.42474916,1157.5,5.556,0.201304348,3.833333333,0.7716666666666667,57.83885072,3.0,12.15,2.0
INV-M3-1,20GH2CA560,16,20,GCDT_207,5.0,,1157.5,5.556,,,,,,10.3,2.0
INV-M3-1,20GH2CA737,12,25,GCDT_118,4.0,62.85714286,1164.166667,6.985,0.182614379,2.508196721,0.4580327868852459,36.17296737,10.0,32.79,1.0
INV-M3-1,20GH2CA684,4,24,GCDT_139,5.0,71.59672467,1165.833333,5.596,0.180516129,2.421875,0.4371875,43.64373733,13.0,25.03,2.0
INV-M3-1,20GH2CA547,3,20,GCDT_252,4.0,79.67434026,1182.5,7.095,0.185490196,2.833333333,0.5255555555555556,66.55722326,,7.02,1.0
INV-M3-1,20GH2CA427,19,16,GCDT_090,3.0,80.34260039,1192.083333,9.536666667,0.248782609,4.259259259,1.0596296296296297,62.19565217,3.0,10.39,1.0
INV-M3-1,20GH2CA534,11,19,GCDT_116,4.0,65.77686516,1201.25,7.2075,0.197465753,1.972972973,0.38959459459459456,35.14567841,10.0,38.2,1.0
INV-M3-1,20GH2CA559,15,20,GCDT_095,5.0,82.37133921,1207.083333,5.794,0.209927536,3.833333333,0.8047222222222222,62.34129546,2.0,11.3,2.0
INV-M3-1,20GH2CA739,10,25,GCDT_075,4.0,71.75742574,1207.916667,7.2475,0.155860215,3.576923077,0.5575,50.47884381,,17.03,1.0
INV-M3-1,20GH2CA663,18,23,SMC_214,4.0,72.14623228,1208.75,7.2525,0.219772727,3.384615385,0.7438461538461539,41.4487784,1.0,29.78,1.0
INV-M3-1,20GH2CA771,23,26,GCDT_020,4.0,75.89169487,1214.583333,7.2875,0.2332,3.90625,0.9109375,55.1665405,6.0,14.43,1.0
INV-M3-1,20GH2CA492,16,18,GCDT_238,5.0,74.23780488,1217.5,5.844,0.321098901,1.82,0.5844,40.22577093,,33.28,2.0
INV-M3-1,20GH2CA746,3,25,GCDT_036,5.0,69.66666667,1219.166667,5.852,0.20751773,2.389830508,0.4959322033898305,42.45502031,22.0,26.92,2.0
INV-M3-1,20GH2CA464,13,17,GCDT_223,5.0,70.11494253,1220.0,5.856,0.25025641,2.853658537,0.7141463414634147,52.98588491,,13.5,2.0
INV-M3-1,20GH2CA655,26,23,AMADEUS,3.0,78.80901288,1224.166667,9.793333333,0.226,4.333333333,0.9793333333333333,62.93916024,,9.4,1.0
INV-M3-1,20GH2CA565,21,20,GCDT_203,5.0,64.62315975,1225.416667,5.882,0.170988372,3.307692308,0.5655769230769231,34.51472832,7.0,39.7,2.0
INV-M3-1,20GH2CA469,8,17,GCDT_160,5.0,57.91543756,1227.083333,5.89,0.316666667,2.162790698,0.6848837209302325,41.5081043,5.0,20.1,2.0
INV-M3-1,20GH2CA816,1,27,GCDT_299,6.0,65.13680494,1230.0,4.92,0.163093923,2.828125,0.46125,27.10246052,18.0,63.6,2.0
INV-M3-1,20GH2CA594,19,21,GCDT_216,5.0,71.17463368,1234.583333,5.926,0.201564626,2.370967742,0.4779032258064516,38.0701529,14.0,36.2,2.0
INV-M3-1,20GH2CA613,1,22,GCDT_034,5.0,79.81700753,1235.833333,5.932,0.251355932,2.80952381,0.7061904761904761,51.87128367,5.0,20.02,2.0
INV-M3-1,20GH2CA766,18,26,GCDT_283,5.0,77.64491812,1244.583333,5.974,0.264336283,2.973684211,0.7860526315789474,44.53555986,2.0,28.6,2.0
INV-M3-1,20GH2CA769,21,26,GCDT_195,5.0,59.50774117,1249.166667,5.996,0.256239316,1.983050847,0.508135593220339,27.87281517,12.0,57.18,2.0
INV-M3-1,20GH2CA511,34,19,GCDT_214,4.0,62.13531968,1251.25,7.5075,0.236456693,2.822222222,0.6673333333333333,29.49032702,88.0,53.5,1.0
INV-M3-1,20GH2CA656,25,23,GCDT_074,5.0,76.57841141,1253.333333,6.016,0.28647619,3.5,1.0026666666666666,40.45729657,67.0,35.07,2.0
INV-M3-1,20GH2CA495,19,18,GCDT_212,5.0,82.81974366,1265.416667,6.074,0.370365854,2.102564103,0.7787179487179487,42.974388,1.0,34.0,2.0
INV-M3-1,20GH2CA775,27,26,GCDT_180,5.0,66.97490092,1267.5,6.084,0.26,2.294117647,0.5964705882352942,22.27918559,3.0,91.12,2.0
INV-M3-1,20GH2CA738,11,25,GCDT_045,5.0,81.14710568,1273.333333,6.112,0.233282443,2.787234043,0.6502127659574468,59.46682234,7.0,13.73,2.0
INV-M3-1,20GH2CA575,31,20,GCDT_165,5.0,59.12859071,1277.916667,6.134,0.257731092,2.203703704,0.567962962962963,29.58425774,62.0,51.8,2.0
INV-M3-1,20GH2CA810,7,27,AMADEUS,4.0,78.97974878,1283.75,7.7025,0.237,3.823529412,0.9061764705882352,60.37624927,1.0,12.02,1.0
INV-M3-1,20GH2CA713,33,24,GCDT_161,4.0,74.41467536,1284.583333,7.7075,0.226691176,2.615384615,0.5928846153846153,53.0636833,5.0,16.67,1.0
INV-M3-1,20GH2CA485,9,18,GCDT_129,5.0,67.24511931,1291.666667,6.2,0.2,3.69047619,0.7380952380952381,36.13053613,14.0,39.7,2.0
INV-M3-1,20GH2CA610,3,21,GCDT_120,4.0,70.51253105,1301.25,7.8075,0.255983607,2.178571429,0.5576785714285715,35.74862637,40.0,43.07,1.0
INV-M3-1,20GH2CA482,6,18,GCDT_050,4.0,72.82887078,1303.333333,7.82,0.204444444,3.477272727,0.7109090909090909,51.78807947,,17.45,1.0
INV-M3-1,20GH2CA726,23,25,GCDT_128,5.0,77.78326339,1312.916667,6.302,0.193312883,2.716666667,0.5251666666666667,55.54380398,,16.22,2.0
INV-M3-1,20GH2CA522,23,19,GCDT_151,3.0,70.44444444,1320.833333,10.56666667,0.270940171,3.162162162,0.8567567567567568,33.75931842,208.0,48.9,1.0
INV-M3-1,20GH2CA617,5,22,GCDT_293,4.0,76.23619779,1323.333333,7.94,0.187928994,3.840909091,0.7218181818181818,46.96140766,2.0,25.97,1.0
INV-M3-1,20GH2CA716,33,25,GCDT_003,3.0,77.791381,1323.75,10.59,0.256209677,3.024390244,0.7748780487804878,59.94339623,1.0,12.16,1.0
INV-M3-1,20GH2CA782,34,26,GCDT_264,4.0,70.52561544,1325.0,7.95,0.189285714,2.507462687,0.4746268656716418,52.63157895,26.0,15.33,1.0
INV-M3-1,20GH2CA748,1,25,GCDT_300,5.0,69.33101651,1330.0,6.384,0.194634146,2.779661017,0.5410169491525424,43.04787593,2.0,28.11,2.0
INV-M3-1,20GH2CA451,26,17,GCDT_013,5.0,75.41715629,1337.083333,6.418,0.252677165,3.432432432,0.8672972972972974,47.93129201,13.0,24.4,2.0
INV-M3-1,20GH2CA546,2,20,GCDT_095,4.0,80.39362232,1344.583333,8.0675,0.21952381,3.868421053,0.8492105263157895,58.85464162,,14.69,1.0
INV-M3-1,20GH2CA595,18,21,GCDT_172,4.0,62.79876638,1357.5,8.145,0.256535433,1.671052632,0.4286842105263158,35.00214869,6.0,41.2,1.0
INV-M3-1,20GH2CA630,18,22,GCDT_130,3.0,68.85798567,1361.666667,10.89333333,0.205534591,3.0,0.6166037735849057,34.08071749,7.0,48.43,1.0
INV-M3-1,20GH2CA439,31,16,GCDT_066,5.0,80.0832925,1362.083333,6.538,0.213660131,3.326086957,0.7106521739130435,62.12466743,5.0,11.8,2.0
INV-M3-1,20GH2CA567,23,20,GCDT_185,5.0,74.39690487,1362.083333,6.538,0.289292035,2.756097561,0.7973170731707316,47.62529138,25.0,24.7,2.0
INV-M3-1,20GH2CA461,16,17,DOR_390,3.0,75.54222427,1364.166667,10.91333333,0.237246377,4.451612903,1.0561290322580645,43.22112211,2.0,32.41,1.0
INV-M3-1,20GH2CA484,8,18,GCDT_093,5.0,79.84458475,1370.0,6.576,0.296216216,2.775,0.8220000000000001,51.15917224,1.0,23.09,2.0
INV-M3-1,20GH2CA709,29,24,GCDT_265,5.0,81.95748888,1381.666667,6.632,0.177326203,3.895833333,0.6908333333333333,71.63534241,4.0,5.83,2.0
INV-M3-1,20GH2CA507,31,18,GCDT_038,3.0,78.92493488,1388.75,11.11,0.184143646,3.934782609,0.7245652173913043,62.38068501,,11.2,1.0
INV-M3-1,20GH2CA433,25,16,GCDT_270,4.0,74.28192665,1400.833333,8.405,0.249037037,3.0,0.7471111111111111,57.60795065,6.0,13.1,1.0
INV-M3-1,20GH2CA781,33,26,GCDT_050,5.0,78.24277457,1410.0,6.768,0.184918033,3.388888889,0.6266666666666667,61.98937534,2.0,11.34,2.0
INV-M3-1,20GH2CA606,7,21,GCDT_023,4.0,77.31397459,1420.0,8.52,0.262153846,,,60.13763896,2.0,12.59,1.0
INV-M3-1,20GH2CA577,33,20,GCDT_261,4.0,77.94452024,1428.333333,8.57,0.181375661,3.436363636,0.6232727272727273,62.12395796,8.0,11.2,1.0
INV-M3-1,20GH2CA568,24,20,GCDT_247,5.0,74.21018698,1438.75,6.906,0.170940594,2.767123288,0.473013698630137,52.45328877,1.0,19.3,2.0
INV-M3-1,20GH2CA633,21,22,SEN_118,4.0,82.15984776,1439.166667,8.635,0.255851852,3.75,0.9594444444444444,65.66539924,2.0,10.56,1.0
INV-M3-1,20GH2CA513,32,19,GCDT_202,3.0,77.12127943,1446.666667,11.57333333,0.185668449,4.452380952,0.8266666666666667,62.42358864,1.0,10.6,1.0
INV-M3-1,20GH2CA795,22,27,GCDT_164,5.0,73.67312553,1457.5,6.996,0.306842105,2.425531915,0.7442553191489361,50.25140066,,22.13,2.0
INV-M3-1,20GH2CA588,25,21,GCDT_156,4.0,74.79171117,1458.75,8.7525,0.224423077,3.25,0.729375,56.1868079,2.0,15.5,1.0
INV-M3-1,20GH2CA714,34,24,GCDT_288,5.0,76.97368421,1462.5,7.02,0.153947368,3.454545455,0.5318181818181819,63.2204611,5.0,9.92,2.0
INV-M3-1,20GH2CA758,10,26,GCDT_067,4.0,62.59975173,1470.833333,8.825,0.240136054,1.986486486,0.477027027027027,34.58749755,24.0,45.67,1.0
INV-M3-1,20GH2CA462,15,17,GCDT_112,5.0,78.29899167,1488.333333,7.144,0.295206612,2.42,0.7143999999999999,59.54325721,,14.37,2.0
INV-M3-1,20GH2CA723,26,25,GCDT_041,5.0,81.53635742,1490.416667,7.154,0.195464481,3.519230769,0.6878846153846154,65.82627898,3.0,10.47,2.0
INV-M3-1,20GH2CA458,19,17,GCDT_052,5.0,82.07397322,1507.083333,7.234,0.215297619,3.818181818,0.8220454545454546,63.89330507,,12.54,2.0
INV-M3-1,20GH2CA419,11,16,GCDT_208,5.0,68.56181036,1527.5,7.332,0.232025316,1.950617284,0.45259259259259255,44.29140993,12.0,29.3,2.0
INV-M3-1,20GH2CA573,29,20,GCDT_200,3.0,73.13432836,1531.25,12.25,0.258802817,2.184615385,0.5653846153846154,45.908807,28.0,29.8,1.0
INV-M3-1,20GH2CA525,20,19,GCDT_267,4.0,77.9040404,1542.5,9.255,0.205666667,2.857142857,0.5876190476190477,54.58566794,42.0,20.3,1.0
INV-M3-1,20GH2CA623,11,22,GCDT_293,5.0,50.0,1550.0,7.44,0.326315789,2.923076923,0.9538461538461539,35.87962963,1.0,29.28,2.0
INV-M3-1,20GH2CA801,16,27,GCDT_169,5.0,60.5483871,1564.166667,7.508,0.282255639,1.430107527,0.4036559139784946,33.13912429,22.0,51.28,2.0
INV-M3-1,20GH2CA793,24,27,GCDT_116,4.0,67.73615343,1574.583333,9.4475,0.180813397,2.247311828,0.40634408602150535,40.42143545,7.0,37.7,1.0
INV-M3-1,20GH2CA791,26,27,GCDT_137,4.0,71.56084656,1577.916667,9.4675,0.235217391,2.875,0.6762499999999999,49.78309452,3.0,23.15,1.0
INV-M3-1,20GH2CA583,30,21,GCDT_157,5.0,80.1980198,1586.25,7.614,0.248823529,4.935483871,1.2280645161290322,58.35377069,9.0,17.77,2.0
INV-M3-1,20GH2CA593,20,21,GCDT_249,4.0,79.91631799,1591.666667,9.55,0.179342723,4.096153846,0.7346153846153847,67.07638279,9.0,9.15,1.0
INV-M3-1,20GH2CA448,29,17,GCDT_109,5.0,82.35420702,1594.583333,7.654,0.197268041,4.731707317,0.9334146341463415,68.58422939,6.0,9.33,2.0
INV-M3-1,20GH2CA798,19,27,GCDT_269,5.0,83.83926622,1599.583333,7.678,0.181943128,2.971830986,0.5407042253521127,69.63540722,1.0,9.34,2.0
INV-M3-1,20GH2CA620,8,22,GCDT_028,5.0,75.78263438,1603.75,7.698,0.2405625,2.807017544,0.6752631578947369,54.89161438,,19.33,2.0
INV-M3-1,20GH2CA764,16,26,GCDT_280,5.0,79.55801105,1620.0,7.776,0.241490683,3.156862745,0.7623529411764707,57.24381625,1.0,19.05,2.0
INV-M3-1,20GH2CA411,3,16,SEF_060,4.0,69.25675676,1622.916667,9.7375,0.218820225,2.405405405,0.5263513513513514,52.25382345,3.0,18.3,1.0
INV-M3-1,20GH2CA618,6,22,GCDT_151,4.0,75.0336086,1627.916667,9.7675,0.220734463,2.681818182,0.5919696969696969,57.20351391,4.0,16.23,1.0
INV-M3-1,20GH2CA468,9,17,GCDT_111,4.0,76.51203758,1628.75,9.7725,0.2443125,2.962962963,0.7238888888888889,59.50677424,3.0,14.6,1.0
INV-M3-1,20GH2CA812,5,27,GCDT_037,5.0,75.72064229,1630.833333,7.828,0.237212121,2.796610169,0.6633898305084746,48.57284686,9.0,28.89,2.0
INV-M3-1,20GH2CA740,9,25,GCDT_099,4.0,78.23047733,1632.083333,9.7925,0.21172973,3.13559322,0.6638983050847458,62.8328521,2.0,12.27,1.0
INV-M3-1,20GH2CA564,20,20,GCDT_089,5.0,79.84527687,1634.166667,7.844,0.23769697,3.367346939,0.8004081632653061,65.17115321,2.0,11.06,2.0
INV-M3-1,20GH2CA700,20,24,GCDT_289,5.0,77.65582125,1650.833333,7.924,0.16439834,3.651515152,0.6003030303030302,61.9740341,3.0,12.91,2.0
INV-M3-1,20GH2CA585,28,21,GCDT_088,4.0,77.2161593,1680.416667,10.0825,0.242951807,4.256410256,1.034102564102564,54.48527425,1.0,21.79,1.0
INV-M3-1,20GH2CA808,9,27,GCDT_064,5.0,73.10578985,1704.583333,8.182,0.228547486,2.594202899,0.5928985507246376,30.88945938,1.0,76.48,2.0
INV-M3-1,20GH2CA814,3,27,GCDT_003,4.0,66.97056942,1744.583333,10.4675,0.282905405,3.020408163,0.8544897959183673,42.26304633,1.0,36.55,1.0
INV-M3-1,20GH2CA454,23,17,GCDT_001,3.0,79.06362092,1745.0,13.96,0.243488372,3.909090909,0.9518181818181819,56.92537719,,20.6,1.0
INV-M3-1,20GH2CA520,25,19,GCDT_141,5.0,78.63968522,1748.75,8.394,0.270774194,3.369565217,0.9123913043478261,51.8212125,33.0,27.62,2.0
INV-M3-1,20GH2CA724,25,25,GCDT_004,4.0,79.3629853,1754.583333,10.5275,0.187155556,3.515625,0.65796875,62.3759443,1.0,14.45,1.0
INV-M3-1,20GH2CA760,12,26,GCDT_022,5.0,84.61230214,1759.583333,8.446,0.287278912,2.296875,0.65984375,60.75384837,2.0,19.6,2.0
INV-M3-1,20GH2CA530,15,19,GCDT_066,4.0,70.26084067,1762.083333,10.5725,0.195787037,3.483870968,0.6820967741935484,51.26682022,4.0,22.3,1.0
INV-M3-1,20GH2CA811,6,27,VAP_001,4.0,68.7510151,1763.75,10.5825,0.258109756,2.411764706,0.6224999999999999,34.45104582,8.0,61.3,1.0
INV-M3-1,20GH2CA528,17,19,GCDT_296,5.0,82.07981581,1782.5,8.556,0.256167665,3.88372093,0.9948837209302326,65.66385265,3.0,13.03,2.0
INV-M3-1,20GH2CA652,29,23,GCDT_024,4.0,77.97748729,1789.583333,10.7375,0.178215768,3.492753623,0.6224637681159421,60.31456256,3.0,16.13,1.0
INV-M3-1,20GH2CA788,29,27,GCDT_262,4.0,64.89330172,1824.583333,10.9475,0.206556604,4.0,0.8262264150943396,53.76304481,7.0,13.97,1.0
INV-M3-1,20GH2CA460,17,17,GCDT_117,4.0,71.60433868,1842.916667,11.0575,0.309300699,2.465517241,0.7625862068965517,48.67392979,,29.1,1.0
INV-M3-1,20GH2CA666,15,23,GCDT_191,5.0,78.44142075,1849.583333,8.878,0.249382022,3.632653061,0.9059183673469388,57.37365904,2.0,20.78,2.0
INV-M3-1,20GH2CA466,11,17,GCDT_250,5.0,70.46500555,1850.0,8.88,0.233684211,2.317073171,0.5414634146341464,50.67914622,2.0,24.6,2.0
INV-M3-1,20GH2CA472,5,17,GCDT_188,5.0,66.72163094,1854.583333,8.902,0.200495495,1.930434783,0.38704347826086954,35.4633097,10.0,58.8,2.0
INV-M3-1,20GH2CA450,27,17,GCDT_187,4.0,83.36106489,1878.75,11.2725,0.23005102,4.558139535,1.0486046511627907,68.34924966,,11.88,1.0
INV-M3-1,20GH2CA772,24,26,GCDT_033,4.0,79.28370787,1881.666667,11.29,0.220292683,3.727272727,0.821090909090909,61.42546246,4.0,16.56,1.0
INV-M3-1,20GH2CA586,27,21,GCDT_287,5.0,82.71155596,1893.75,9.09,0.201106195,4.52,0.909,65.86956522,12.0,14.05,2.0
INV-M3-1,20GH2CA718,31,25,GCDT_123,5.0,80.3405301,1907.083333,9.154,0.243457447,4.372093023,1.0644186046511628,62.98334939,3.0,15.7,2.0
INV-M3-1,20GH2CA637,25,22,GCDT_202,4.0,72.92993631,1908.333333,11.45,0.195726496,4.034482759,0.789655172413793,56.47348952,12.0,18.3,1.0
INV-M3-1,20GH2CA777,29,26,GCDT_046,3.0,,1953.75,15.63,0.202987013,3.397058824,0.6895588235294118,56.46676301,2.0,29.96,1.0
INV-M3-1,20GH2CA647,34,23,GCDT_276,5.0,79.02766136,1964.166667,9.428,0.211390135,3.231884058,0.6831884057971015,64.77944208,5.0,13.12,2.0
INV-M3-1,20GH2CA789,28,27,GCDT_266,5.0,80.54474708,1983.75,9.522,0.242908163,2.578947368,0.6264473684210526,66.9431946,7.0,12.01,2.0
INV-M3-1,20GH2CA471,6,17,GCDT_134,5.0,72.01855454,2005.416667,9.626,0.241859296,3.553571429,0.8594642857142858,54.8615069,7.0,20.9,2.0
INV-M3-1,20GH2CA432,24,16,GCDT_292,5.0,74.15747549,2017.083333,9.682,0.270446927,3.891304348,1.052391304347826,58.45206472,3.0,17.54,2.0
INV-M3-1,20GH2CA524,21,19,GCDT_253,5.0,73.87606318,2026.666667,9.728,0.185648855,3.493333333,0.6485333333333333,54.14069457,7.0,24.0,2.0
INV-M3-1,20GH2CA790,27,27,GCDT_064,4.0,71.91193853,2027.916667,12.1675,0.192371542,2.811111111,0.5407777777777778,52.93094073,4.0,24.27,1.0
INV-M3-1,20GH2CA784,33,27,GCDT_199,5.0,60.17591009,2052.5,9.852,0.172237762,3.010526316,0.5185263157894736,40.02925402,14.0,41.2,2.0
INV-M3-1,20GH2CA562,18,20,GCDT_137,4.0,70.84171215,2055.0,12.33,0.262340426,3.298245614,0.8652631578947368,48.5337532,6.0,32.0,1.0
INV-M3-1,20GH2CA742,7,25,GCDT_211,5.0,76.99675575,2076.666667,9.968,0.254285714,2.925373134,0.7438805970149254,46.63173653,38.0,42.15,2.0
INV-M3-1,20GH2CA412,4,16,GCDT_138,5.0,67.18477824,2089.166667,10.028,0.307607362,2.507692308,0.7713846153846154,42.40886408,5.0,43.6,2.0
INV-M3-1,20GH2CA632,20,22,GCDT_046,5.0,65.58888456,2104.583333,10.102,0.193524904,2.776595745,0.5373404255319149,41.53441329,108.0,44.6,2.0
INV-M3-1,20GH2CA689,9,24,GCDT_094,5.0,84.2689187,2120.416667,10.178,0.263678756,3.641509434,0.9601886792452831,64.07705868,2.0,19.03,2.0
INV-M3-1,20GH2CA571,27,20,GCDT_121,5.0,67.68617021,2120.833333,10.18,0.222270742,2.12037037,0.47129629629629627,37.78767632,43.0,59.5,2.0
INV-M3-1,20GH2CA508,32,18,GCDT_096,4.0,73.18921954,2172.5,13.035,0.24364486,3.194029851,0.7782089552238806,56.71089841,11.0,20.7,1.0
INV-M3-1,20GH2CA509,33,18,GCDT_027,5.0,74.5677954,2174.583333,10.438,0.197689394,2.778947368,0.5493684210526315,55.64559121,,23.8,2.0
INV-M3-1,20GH2CA486,10,18,GCDT_290,5.0,71.60005456,2187.083333,10.498,0.274816754,3.237288136,0.8896610169491526,49.78186646,9.0,32.13,2.0
